"scc","dr","region"
167.2770735722493,"1.5%",globe
277.74732354449475,"1.5%",globe
332.1524361849269,"1.5%",globe
368.92313150779756,"1.5%",globe
269.25426873078095,"1.5%",globe
102.81680420302183,"1.5%",globe
920.2333118565967,"1.5%",globe
401.06086528346805,"1.5%",globe
409.92433131923286,"1.5%",globe
71.3866515836914,"1.5%",globe
285.43013037720925,"1.5%",globe
1629.443096215354,"1.5%",globe
226.8079782238496,"1.5%",globe
273.1028740180454,"1.5%",globe
202.44680851855352,"1.5%",globe
178.30995851058336,"1.5%",globe
182.33550382068375,"1.5%",globe
238.18918421148973,"1.5%",globe
380.05416100982546,"1.5%",globe
311.4509879483847,"1.5%",globe
437.02768243638826,"1.5%",globe
114.77543269180498,"1.5%",globe
599.3211111921534,"1.5%",globe
483.09318536276015,"1.5%",globe
44.68957295134504,"1.5%",globe
204.9483396759694,"1.5%",globe
345.42041265014444,"1.5%",globe
109.28319967703531,"1.5%",globe
231.39101298089523,"1.5%",globe
376.0913817905992,"1.5%",globe
223.96362218942122,"1.5%",globe
611.1315190868853,"1.5%",globe
117.36568239679832,"1.5%",globe
478.5078204414398,"1.5%",globe
186.40177893100747,"1.5%",globe
618.988117587001,"1.5%",globe
564.0791253398365,"1.5%",globe
549.4966811943622,"1.5%",globe
454.83064866604525,"1.5%",globe
405.2635592090038,"1.5%",globe
206.82151374151127,"1.5%",globe
218.62445801519866,"1.5%",globe
168.55803310052843,"1.5%",globe
500.68450200845945,"1.5%",globe
425.28090690196484,"1.5%",globe
430.079119627686,"1.5%",globe
144.05230982407326,"1.5%",globe
715.8412189708544,"1.5%",globe
498.27042771674326,"1.5%",globe
361.1549602694782,"1.5%",globe
562.1680334380368,"1.5%",globe
198.85483686855966,"1.5%",globe
237.10076014349943,"1.5%",globe
401.03952481087566,"1.5%",globe
573.1261887905064,"1.5%",globe
48.19856661379363,"1.5%",globe
355.15092550771584,"1.5%",globe
802.1325156539268,"1.5%",globe
239.92737152051157,"1.5%",globe
315.8645524529006,"1.5%",globe
221.3411710411444,"1.5%",globe
36.044163990437035,"1.5%",globe
143.02026398305128,"1.5%",globe
271.5376677207939,"1.5%",globe
387.0472474696689,"1.5%",globe
178.41250150684053,"1.5%",globe
535.5242161691083,"1.5%",globe
478.4643250991987,"1.5%",globe
333.3249509797876,"1.5%",globe
762.9072035745285,"1.5%",globe
575.2541810892507,"1.5%",globe
262.407238949447,"1.5%",globe
268.070646511178,"1.5%",globe
33.23552417697748,"1.5%",globe
1829.9809747916347,"1.5%",globe
210.61807502501352,"1.5%",globe
418.7779736718958,"1.5%",globe
234.07037674255844,"1.5%",globe
318.4350043218521,"1.5%",globe
426.02958750927445,"1.5%",globe
599.6331045085119,"1.5%",globe
530.9042819346141,"1.5%",globe
579.9926354329515,"1.5%",globe
384.3958774829117,"1.5%",globe
562.5269925061726,"1.5%",globe
424.4397427809615,"1.5%",globe
168.4944817547033,"1.5%",globe
398.9790456317615,"1.5%",globe
313.28234648322626,"1.5%",globe
272.9315519829008,"1.5%",globe
497.4636073993908,"1.5%",globe
400.4055256244012,"1.5%",globe
191.41839290358672,"1.5%",globe
567.5399481775233,"1.5%",globe
497.4495827721275,"1.5%",globe
172.66600478227687,"1.5%",globe
537.5582032720909,"1.5%",globe
-27.7929719262096,"1.5%",globe
132.92958444027067,"1.5%",globe
552.2902417730597,"1.5%",globe
234.56440653511783,"1.5%",globe
250.47659872902884,"1.5%",globe
332.09005800724054,"1.5%",globe
381.29666114552134,"1.5%",globe
259.44004306139476,"1.5%",globe
263.74512992905875,"1.5%",globe
393.84021516969045,"1.5%",globe
650.7383649532242,"1.5%",globe
569.6885060327485,"1.5%",globe
247.0790143887717,"1.5%",globe
213.879268647475,"1.5%",globe
174.9879537847134,"1.5%",globe
147.32391626586747,"1.5%",globe
293.9233634131957,"1.5%",globe
706.6952342504848,"1.5%",globe
273.32646943889193,"1.5%",globe
410.836329657943,"1.5%",globe
413.80746263574343,"1.5%",globe
240.48726598406085,"1.5%",globe
359.9741994666153,"1.5%",globe
426.5272837405998,"1.5%",globe
473.06827164541164,"1.5%",globe
229.71589418312487,"1.5%",globe
357.4570534028889,"1.5%",globe
418.36640941452197,"1.5%",globe
314.6160153584272,"1.5%",globe
362.90286193353256,"1.5%",globe
299.6710168271062,"1.5%",globe
355.83525164188995,"1.5%",globe
654.7619552468307,"1.5%",globe
338.9351910598895,"1.5%",globe
357.2522322425095,"1.5%",globe
385.72154322773946,"1.5%",globe
597.2917862118954,"1.5%",globe
946.0767281839146,"1.5%",globe
215.6106135247928,"1.5%",globe
459.3024982144024,"1.5%",globe
435.0022893461274,"1.5%",globe
112.62322160108742,"1.5%",globe
