"scc","dr","region"
210.85247598874847,"1.5%",globe
173.1220870832762,"1.5%",globe
311.7946815047864,"1.5%",globe
752.4888413164354,"1.5%",globe
396.183051479226,"1.5%",globe
517.9968020443616,"1.5%",globe
543.6974510895077,"1.5%",globe
255.4223279297524,"1.5%",globe
412.1956481403854,"1.5%",globe
457.760998095178,"1.5%",globe
557.0155902197343,"1.5%",globe
363.86682081788496,"1.5%",globe
485.18595621556284,"1.5%",globe
450.44753667373914,"1.5%",globe
441.8779849663294,"1.5%",globe
325.30971250371186,"1.5%",globe
314.6995110828286,"1.5%",globe
353.2680388503557,"1.5%",globe
997.6460923958554,"1.5%",globe
450.5247041968403,"1.5%",globe
325.05075885590225,"1.5%",globe
409.708785123436,"1.5%",globe
580.3016904737303,"1.5%",globe
940.5186911321722,"1.5%",globe
277.30235747316925,"1.5%",globe
354.0947203628784,"1.5%",globe
459.7715224589713,"1.5%",globe
100.25697991702297,"1.5%",globe
153.65184339965123,"1.5%",globe
237.46099056624317,"1.5%",globe
392.0253632848252,"1.5%",globe
470.7927045981437,"1.5%",globe
246.89408363395793,"1.5%",globe
608.8439672470266,"1.5%",globe
389.10605222263166,"1.5%",globe
441.9580896688996,"1.5%",globe
627.0903884611851,"1.5%",globe
162.02455537947927,"1.5%",globe
319.3364070059969,"1.5%",globe
540.6546542847549,"1.5%",globe
235.29116319826016,"1.5%",globe
220.9560053354716,"1.5%",globe
345.8369194624079,"1.5%",globe
523.3693945967336,"1.5%",globe
587.3065452438119,"1.5%",globe
403.0103570827134,"1.5%",globe
247.8139695630638,"1.5%",globe
264.85513750680093,"1.5%",globe
215.14116305807332,"1.5%",globe
1283.2938489898736,"1.5%",globe
483.3129501884767,"1.5%",globe
433.1599263496893,"1.5%",globe
480.51351744764844,"1.5%",globe
194.5020310267924,"1.5%",globe
806.3506620889978,"1.5%",globe
402.55107625914786,"1.5%",globe
338.2050101771305,"1.5%",globe
639.077324029663,"1.5%",globe
289.6493402952916,"1.5%",globe
655.8662631474889,"1.5%",globe
201.0431515620547,"1.5%",globe
339.00640461769,"1.5%",globe
466.6563564001853,"1.5%",globe
604.8046583155207,"1.5%",globe
951.3039766828285,"1.5%",globe
279.70025997467184,"1.5%",globe
397.90308668511796,"1.5%",globe
304.94083332995064,"1.5%",globe
211.87620187430147,"1.5%",globe
255.57817138627752,"1.5%",globe
105.61891951472153,"1.5%",globe
654.0802161138274,"1.5%",globe
279.82789810113735,"1.5%",globe
84.46924337352164,"1.5%",globe
163.00583981199372,"1.5%",globe
377.1938079396336,"1.5%",globe
227.78438475601268,"1.5%",globe
365.2618516441459,"1.5%",globe
353.90845756217,"1.5%",globe
165.01778631469466,"1.5%",globe
