"scc","dr","region"
287.0844496296645,"1.5%",globe
463.2564534210583,"1.5%",globe
270.6173450363373,"1.5%",globe
410.8496316215754,"1.5%",globe
514.0567309646876,"1.5%",globe
640.7030786122983,"1.5%",globe
573.8277819020802,"1.5%",globe
599.2650872870124,"1.5%",globe
584.919999530131,"1.5%",globe
495.1553702796549,"1.5%",globe
339.3238527820287,"1.5%",globe
268.76199457031186,"1.5%",globe
636.6786226810032,"1.5%",globe
319.2517153711335,"1.5%",globe
328.4050510248801,"1.5%",globe
371.4264423580588,"1.5%",globe
408.1178011090096,"1.5%",globe
257.2741777138452,"1.5%",globe
614.6437392093778,"1.5%",globe
550.5440508333472,"1.5%",globe
232.03383163985208,"1.5%",globe
543.6768531435891,"1.5%",globe
-33.360338677611125,"1.5%",globe
125.69307124053171,"1.5%",globe
512.9939960793001,"1.5%",globe
286.36643048205326,"1.5%",globe
374.0051857301508,"1.5%",globe
406.49184440429025,"1.5%",globe
311.6806538869811,"1.5%",globe
376.4272666980604,"1.5%",globe
330.3064362614309,"1.5%",globe
517.3925944318776,"1.5%",globe
667.565669715176,"1.5%",globe
491.68708794139366,"1.5%",globe
236.3658453440905,"1.5%",globe
229.89551108368315,"1.5%",globe
210.636419252303,"1.5%",globe
173.67002664023713,"1.5%",globe
313.1298790214748,"1.5%",globe
754.1310892604988,"1.5%",globe
391.8833055266038,"1.5%",globe
524.1841510316856,"1.5%",globe
547.8477258354749,"1.5%",globe
253.39254311401072,"1.5%",globe
408.61731483693814,"1.5%",globe
461.9245085242699,"1.5%",globe
557.1668217277548,"1.5%",globe
363.1917306275656,"1.5%",globe
485.6146631577934,"1.5%",globe
447.7796898186411,"1.5%",globe
448.19819779514535,"1.5%",globe
325.51930915378404,"1.5%",globe
314.54715511822667,"1.5%",globe
356.4873826538028,"1.5%",globe
992.4338931978918,"1.5%",globe
448.34663570255896,"1.5%",globe
327.52714220688193,"1.5%",globe
485.6919226394618,"1.5%",globe
578.1776122596428,"1.5%",globe
937.2821322252713,"1.5%",globe
282.3375515038676,"1.5%",globe
349.10385404028364,"1.5%",globe
458.83732141336566,"1.5%",globe
102.48203918151401,"1.5%",globe
152.75611551268167,"1.5%",globe
236.64086769558423,"1.5%",globe
392.878257830002,"1.5%",globe
576.9572994063545,"1.5%",globe
247.39226092352658,"1.5%",globe
604.7604278709989,"1.5%",globe
385.30323778886145,"1.5%",globe
479.9873482211951,"1.5%",globe
621.6090595017264,"1.5%",globe
171.1238072460945,"1.5%",globe
319.21624561799354,"1.5%",globe
545.5052904151262,"1.5%",globe
236.10169320929225,"1.5%",globe
223.8048839001333,"1.5%",globe
342.76880917385574,"1.5%",globe
522.5826372667107,"1.5%",globe
602.0589234574708,"1.5%",globe
400.7011571580265,"1.5%",globe
263.30743134276906,"1.5%",globe
263.4749041118637,"1.5%",globe
221.2399427788233,"1.5%",globe
1276.576916348576,"1.5%",globe
480.96010256263605,"1.5%",globe
429.43379070942314,"1.5%",globe
545.6184349941454,"1.5%",globe
363.45152394306086,"1.5%",globe
802.5122462777456,"1.5%",globe
405.4188798088188,"1.5%",globe
337.3372915830128,"1.5%",globe
639.2948475772718,"1.5%",globe
289.3012104486947,"1.5%",globe
652.9042736289426,"1.5%",globe
199.9689501268374,"1.5%",globe
336.81384399284934,"1.5%",globe
587.7157009338886,"1.5%",globe
604.0516099139842,"1.5%",globe
950.0110134016004,"1.5%",globe
294.8734729843391,"1.5%",globe
401.09763231064545,"1.5%",globe
304.86741877317655,"1.5%",globe
212.40225075902293,"1.5%",globe
250.9312352129787,"1.5%",globe
110.3461984011178,"1.5%",globe
654.4629235646938,"1.5%",globe
283.27403788602504,"1.5%",globe
88.1019382431293,"1.5%",globe
171.59866414281947,"1.5%",globe
376.61875737496024,"1.5%",globe
237.70435172829468,"1.5%",globe
366.5355816416333,"1.5%",globe
354.82196932269306,"1.5%",globe
164.87537557712236,"1.5%",globe
218.6949728602177,"1.5%",globe
363.71681265738124,"1.5%",globe
232.22992751120967,"1.5%",globe
819.2191000647897,"1.5%",globe
452.87251783299945,"1.5%",globe
696.7474783865363,"1.5%",globe
180.95801212240863,"1.5%",globe
445.51498816427403,"1.5%",globe
521.0455396100865,"1.5%",globe
387.87129342046023,"1.5%",globe
510.4831834342233,"1.5%",globe
402.87067934755925,"1.5%",globe
575.8983525449792,"1.5%",globe
137.32878363990028,"1.5%",globe
497.24440875431395,"1.5%",globe
437.44661284609646,"1.5%",globe
404.88550234957097,"1.5%",globe
946.6228615735416,"1.5%",globe
194.42925071671215,"1.5%",globe
317.7567425533358,"1.5%",globe
437.45784847157853,"1.5%",globe
634.3520272600927,"1.5%",globe
423.34101169451026,"1.5%",globe
233.54283406488173,"1.5%",globe
339.563869713485,"1.5%",globe
246.31842213814735,"1.5%",globe
162.2405629936264,"1.5%",globe
227.21128364195818,"1.5%",globe
424.6562777114179,"1.5%",globe
163.75583549482653,"1.5%",globe
61.82676593708518,"1.5%",globe
248.03927508183816,"1.5%",globe
529.8789926524622,"1.5%",globe
271.6377442942168,"1.5%",globe
245.94263207486446,"1.5%",globe
1356.2318649841177,"1.5%",globe
-27.889002617904083,"1.5%",globe
205.85111990767902,"1.5%",globe
268.8203802231315,"1.5%",globe
406.8884226052216,"1.5%",globe
1276.8215627163354,"1.5%",globe
179.74860477687312,"1.5%",globe
196.8678885032823,"1.5%",globe
240.93285433794185,"1.5%",globe
550.5829560541052,"1.5%",globe
310.97602421830146,"1.5%",globe
620.0696776566427,"1.5%",globe
820.177142933811,"1.5%",globe
413.81874347794275,"1.5%",globe
574.4465143236778,"1.5%",globe
330.9897929386493,"1.5%",globe
519.9165782365652,"1.5%",globe
319.4366397750731,"1.5%",globe
237.81822369397923,"1.5%",globe
420.9947862308806,"1.5%",globe
408.0474529583364,"1.5%",globe
154.93703907665233,"1.5%",globe
242.70129474340692,"1.5%",globe
397.7614297274005,"1.5%",globe
237.19082100749515,"1.5%",globe
575.2060218462376,"1.5%",globe
287.28819761364184,"1.5%",globe
297.9773204431369,"1.5%",globe
442.5031770675354,"1.5%",globe
239.97702731359007,"1.5%",globe
786.4672215753054,"1.5%",globe
504.8595473759641,"1.5%",globe
290.5291237687118,"1.5%",globe
256.95758854367006,"1.5%",globe
353.63410367527297,"1.5%",globe
336.21467227519344,"1.5%",globe
659.7830911271402,"1.5%",globe
215.36890461932185,"1.5%",globe
513.9191564207295,"1.5%",globe
334.13495913730367,"1.5%",globe
273.0047157481557,"1.5%",globe
6.1351407703251795,"1.5%",globe
455.2012029871135,"1.5%",globe
611.1920217127085,"1.5%",globe
245.26812527868339,"1.5%",globe
131.98324568282436,"1.5%",globe
410.8558113677936,"1.5%",globe
147.56889688235017,"1.5%",globe
196.67389180686953,"1.5%",globe
152.26573230214194,"1.5%",globe
262.9556986064819,"1.5%",globe
236.2779288446051,"1.5%",globe
644.8884875543046,"1.5%",globe
97.88684703628583,"1.5%",globe
360.8326124522262,"1.5%",globe
443.9747687407112,"1.5%",globe
390.46490028578773,"1.5%",globe
361.1505325852705,"1.5%",globe
631.8158666366237,"1.5%",globe
541.0939846337012,"1.5%",globe
462.0399635212533,"1.5%",globe
464.439164806995,"1.5%",globe
322.70732286103964,"1.5%",globe
243.5203029790005,"1.5%",globe
579.3760005165868,"1.5%",globe
-18.46595004748053,"1.5%",globe
712.4509207544203,"1.5%",globe
296.16416550633585,"1.5%",globe
313.8912675068761,"1.5%",globe
524.7095445572453,"1.5%",globe
131.46814057938633,"1.5%",globe
116.60790743862604,"1.5%",globe
208.9762780220239,"1.5%",globe
230.97783834219058,"1.5%",globe
400.7239192961347,"1.5%",globe
881.8971500576379,"1.5%",globe
272.42017592512104,"1.5%",globe
342.22527930620146,"1.5%",globe
818.4571230478525,"1.5%",globe
376.7435320265167,"1.5%",globe
373.0563255534012,"1.5%",globe
187.0637937131011,"1.5%",globe
604.2111992087883,"1.5%",globe
485.11161706753455,"1.5%",globe
228.4364344026459,"1.5%",globe
332.870212250247,"1.5%",globe
363.99931307252876,"1.5%",globe
305.24114990554824,"1.5%",globe
431.1204213135639,"1.5%",globe
507.89847539307146,"1.5%",globe
912.7568212380066,"1.5%",globe
318.4321984566158,"1.5%",globe
389.463653276306,"1.5%",globe
620.9244399601051,"1.5%",globe
80.17841330085433,"1.5%",globe
-59.44800070429182,"1.5%",globe
397.0902946681385,"1.5%",globe
40.76672459087936,"1.5%",globe
295.2092719403756,"1.5%",globe
640.7441749915422,"1.5%",globe
343.8874516706713,"1.5%",globe
733.3294837692121,"1.5%",globe
641.5854552531649,"1.5%",globe
414.574035235592,"1.5%",globe
958.358737701308,"1.5%",globe
336.8322367880961,"1.5%",globe
950.0020943825922,"1.5%",globe
702.510129478703,"1.5%",globe
456.4455956745238,"1.5%",globe
41.10262764738217,"1.5%",globe
351.23002673093174,"1.5%",globe
816.8832814424709,"1.5%",globe
221.89583834895188,"1.5%",globe
859.2493791954035,"1.5%",globe
121.32240696442412,"1.5%",globe
596.159791222466,"1.5%",globe
356.6485724104318,"1.5%",globe
472.0007821850236,"1.5%",globe
354.1097748432406,"1.5%",globe
438.348973365217,"1.5%",globe
326.2487643149523,"1.5%",globe
238.79909445491523,"1.5%",globe
409.4926333171355,"1.5%",globe
227.9904664639113,"1.5%",globe
508.65748383488045,"1.5%",globe
649.9707319822031,"1.5%",globe
457.9951644230179,"1.5%",globe
320.14831773685734,"1.5%",globe
422.9700950663585,"1.5%",globe
489.30935603296246,"1.5%",globe
483.37732811294853,"1.5%",globe
394.68664327786206,"1.5%",globe
882.6609512318638,"1.5%",globe
324.52108370432353,"1.5%",globe
234.95110482644276,"1.5%",globe
208.6983768738861,"1.5%",globe
253.45259070396096,"1.5%",globe
225.5274464041899,"1.5%",globe
86.77227314906729,"1.5%",globe
344.7455916473474,"1.5%",globe
266.52106280283704,"1.5%",globe
498.30957853158947,"1.5%",globe
295.3706349102771,"1.5%",globe
857.0163765240151,"1.5%",globe
740.4005913800638,"1.5%",globe
327.8299299069791,"1.5%",globe
461.9263918961553,"1.5%",globe
346.6930381976662,"1.5%",globe
530.0016446136715,"1.5%",globe
897.3523557045808,"1.5%",globe
453.9920382878045,"1.5%",globe
533.2435527906619,"1.5%",globe
256.84087875863884,"1.5%",globe
758.3752042379755,"1.5%",globe
127.3249916606183,"1.5%",globe
152.4325447742439,"1.5%",globe
502.73210063545577,"1.5%",globe
199.07774771848534,"1.5%",globe
358.43110760893757,"1.5%",globe
305.64613136846987,"1.5%",globe
480.2021398394647,"1.5%",globe
209.28294947821064,"1.5%",globe
425.20959618982687,"1.5%",globe
188.17896760179318,"1.5%",globe
775.7157075005651,"1.5%",globe
307.60841889224207,"1.5%",globe
394.7765818210643,"1.5%",globe
160.86061550927377,"1.5%",globe
299.144371945297,"1.5%",globe
418.07173084698655,"1.5%",globe
616.1710955279648,"1.5%",globe
150.55115738611343,"1.5%",globe
464.1446851724789,"1.5%",globe
270.6953819204075,"1.5%",globe
294.6031608782004,"1.5%",globe
937.0684885919088,"1.5%",globe
313.1896112326416,"1.5%",globe
975.3438190814499,"1.5%",globe
497.7009270999772,"1.5%",globe
533.4088703927802,"1.5%",globe
934.9822640124456,"1.5%",globe
618.5856148152637,"1.5%",globe
573.3835669939605,"1.5%",globe
405.32481916259695,"1.5%",globe
285.81304663012594,"1.5%",globe
187.3695641550183,"1.5%",globe
570.0484241467876,"1.5%",globe
379.3657918774982,"1.5%",globe
674.2355803087486,"1.5%",globe
194.67041545399346,"1.5%",globe
451.32662165973244,"1.5%",globe
313.5094267481817,"1.5%",globe
834.6217006911523,"1.5%",globe
236.78052149379053,"1.5%",globe
507.9345143135297,"1.5%",globe
347.72119065536003,"1.5%",globe
529.6749173143994,"1.5%",globe
253.5894204012772,"1.5%",globe
356.93312633117836,"1.5%",globe
319.99123764468925,"1.5%",globe
578.9885280335044,"1.5%",globe
586.5868209246579,"1.5%",globe
507.41873098855484,"1.5%",globe
199.8559161116777,"1.5%",globe
232.17137259810193,"1.5%",globe
335.50287659754406,"1.5%",globe
412.91588194604753,"1.5%",globe
483.9463531240111,"1.5%",globe
245.3869922363367,"1.5%",globe
254.54246001727927,"1.5%",globe
153.41954751800154,"1.5%",globe
186.0047731902351,"1.5%",globe
302.7291147595255,"1.5%",globe
294.50171802741386,"1.5%",globe
497.34028728080426,"1.5%",globe
806.3999142011994,"1.5%",globe
260.5830374049661,"1.5%",globe
688.072866498719,"1.5%",globe
853.4427737848954,"1.5%",globe
450.95958344546074,"1.5%",globe
373.857013075775,"1.5%",globe
186.53076721362567,"1.5%",globe
245.92299778987018,"1.5%",globe
395.5912844858301,"1.5%",globe
180.2960004648821,"1.5%",globe
803.3328169810604,"1.5%",globe
833.5443112463614,"1.5%",globe
254.15202159327137,"1.5%",globe
475.56446277050696,"1.5%",globe
251.43840553513567,"1.5%",globe
304.3571037421499,"1.5%",globe
217.80693390790682,"1.5%",globe
157.11079282599746,"1.5%",globe
398.27194813653955,"1.5%",globe
497.273888269436,"1.5%",globe
373.9226518127904,"1.5%",globe
312.9284334597713,"1.5%",globe
391.88811647816254,"1.5%",globe
263.8792866445102,"1.5%",globe
552.8338816622166,"1.5%",globe
439.9443348014992,"1.5%",globe
292.918268564852,"1.5%",globe
406.27384781349986,"1.5%",globe
64.84501631549517,"1.5%",globe
718.788435762356,"1.5%",globe
730.6192837514897,"1.5%",globe
603.0868201790438,"1.5%",globe
419.3536687212984,"1.5%",globe
399.32113811682615,"1.5%",globe
421.9933230375651,"1.5%",globe
312.3810041926862,"1.5%",globe
722.0524077605976,"1.5%",globe
129.5626709856952,"1.5%",globe
160.91720691022,"1.5%",globe
334.08955157425373,"1.5%",globe
292.91636901986027,"1.5%",globe
343.3217215479817,"1.5%",globe
213.31134729842032,"1.5%",globe
915.9590062179908,"1.5%",globe
397.1421499468794,"1.5%",globe
81.14955687599698,"1.5%",globe
227.50627208721826,"1.5%",globe
451.8472414443683,"1.5%",globe
761.3586555795993,"1.5%",globe
298.65282310030744,"1.5%",globe
447.36695521556237,"1.5%",globe
85.5752859691531,"1.5%",globe
369.6413012009903,"1.5%",globe
452.1287299137053,"1.5%",globe
185.93017821877208,"1.5%",globe
98.70133496209718,"1.5%",globe
436.45225538362524,"1.5%",globe
337.18869618463793,"1.5%",globe
148.5335165252781,"1.5%",globe
569.6266545291318,"1.5%",globe
146.5510556700999,"1.5%",globe
304.5125093227118,"1.5%",globe
1186.2770885720092,"1.5%",globe
449.6332311698726,"1.5%",globe
269.62032180879345,"1.5%",globe
307.42464538797367,"1.5%",globe
244.85752361386693,"1.5%",globe
316.2039682714181,"1.5%",globe
762.0639317247941,"1.5%",globe
715.8870128973136,"1.5%",globe
133.30850781550643,"1.5%",globe
318.8942039082532,"1.5%",globe
581.1934215210958,"1.5%",globe
391.9824849012278,"1.5%",globe
305.2417686461206,"1.5%",globe
585.7015876493098,"1.5%",globe
194.14105660524982,"1.5%",globe
828.4056740532811,"1.5%",globe
215.0603792388095,"1.5%",globe
152.8605243458961,"1.5%",globe
276.4388098843331,"1.5%",globe
410.96499578130266,"1.5%",globe
578.106968539171,"1.5%",globe
256.75708894816574,"1.5%",globe
171.8157977059577,"1.5%",globe
397.6246792873138,"1.5%",globe
551.0843376979752,"1.5%",globe
190.92227941862478,"1.5%",globe
313.34250798968907,"1.5%",globe
678.4226696581512,"1.5%",globe
498.5460401303041,"1.5%",globe
617.291315599713,"1.5%",globe
431.03918698366357,"1.5%",globe
12.995712492025968,"1.5%",globe
418.8506933521752,"1.5%",globe
333.3502648713406,"1.5%",globe
123.81387724039226,"1.5%",globe
463.3568139870232,"1.5%",globe
