"scc","dr","region"
414.17971343610174,"1.5%",globe
263.4621163455751,"1.5%",globe
113.34951017913309,"1.5%",globe
160.4373920072968,"1.5%",globe
338.67863350509054,"1.5%",globe
147.31718948663112,"1.5%",globe
700.9640313918212,"1.5%",globe
616.8062336987576,"1.5%",globe
174.48242673535677,"1.5%",globe
461.2320897178025,"1.5%",globe
189.20936529278094,"1.5%",globe
257.86423209177144,"1.5%",globe
220.00180093156303,"1.5%",globe
95.23862548223505,"1.5%",globe
373.7821356116602,"1.5%",globe
423.0121360979156,"1.5%",globe
293.6878342086262,"1.5%",globe
334.95593754121916,"1.5%",globe
331.22994997423865,"1.5%",globe
228.0673559149248,"1.5%",globe
424.6168797873125,"1.5%",globe
407.0275898226304,"1.5%",globe
261.8039821014191,"1.5%",globe
351.7450375491093,"1.5%",globe
38.07504008821874,"1.5%",globe
613.3330754380694,"1.5%",globe
741.1287957019786,"1.5%",globe
487.8264075557614,"1.5%",globe
227.36179938440344,"1.5%",globe
254.62083203023906,"1.5%",globe
351.02608995009297,"1.5%",globe
274.55840587876077,"1.5%",globe
446.75388612787964,"1.5%",globe
119.88178827341207,"1.5%",globe
137.51617605762542,"1.5%",globe
198.4743385188518,"1.5%",globe
358.056844595318,"1.5%",globe
228.37589082652852,"1.5%",globe
133.4289434821656,"1.5%",globe
742.3068114523961,"1.5%",globe
317.19955834052746,"1.5%",globe
41.73144782461411,"1.5%",globe
216.95815871117568,"1.5%",globe
495.5520326572937,"1.5%",globe
700.5274618086107,"1.5%",globe
204.0447606655301,"1.5%",globe
315.2044871048522,"1.5%",globe
60.820987971678925,"1.5%",globe
316.6026004714466,"1.5%",globe
341.66694688634374,"1.5%",globe
197.060899028536,"1.5%",globe
82.70206509329522,"1.5%",globe
445.7615271242754,"1.5%",globe
270.485920921325,"1.5%",globe
128.2728284534532,"1.5%",globe
590.1784643164015,"1.5%",globe
119.91393289627818,"1.5%",globe
214.12503078401892,"1.5%",globe
717.3222787308563,"1.5%",globe
407.64596820087087,"1.5%",globe
305.8227944347896,"1.5%",globe
193.07612971558004,"1.5%",globe
216.7044990469708,"1.5%",globe
304.5851388817746,"1.5%",globe
560.5733889810397,"1.5%",globe
801.2859649428234,"1.5%",globe
99.31206017572497,"1.5%",globe
213.82538723674458,"1.5%",globe
576.4115278542736,"1.5%",globe
271.3377651490324,"1.5%",globe
248.45361789928594,"1.5%",globe
375.1118645125736,"1.5%",globe
127.38787073366574,"1.5%",globe
716.8708603173021,"1.5%",globe
177.68000705968876,"1.5%",globe
128.5829800535729,"1.5%",globe
295.18747872337804,"1.5%",globe
359.3570027534102,"1.5%",globe
368.34660345326995,"1.5%",globe
200.00101638224754,"1.5%",globe
151.97719565183226,"1.5%",globe
445.0860920583949,"1.5%",globe
461.18747106474274,"1.5%",globe
174.7622252411482,"1.5%",globe
347.0635702007484,"1.5%",globe
455.2085159572559,"1.5%",globe
436.998847565443,"1.5%",globe
564.2778181313498,"1.5%",globe
393.7236570936105,"1.5%",globe
6.228228689075589,"1.5%",globe
413.201233498552,"1.5%",globe
264.70674637046227,"1.5%",globe
126.4241030909892,"1.5%",globe
350.79851563368334,"1.5%",globe
